game_id,player_id,column,result
25,3926,4,
25,4222,4,
25,3926,4,
25,4222,1,
25,3926,2,
25,4222,2,win
26,2614,4,
26,856,3,
26,2614,1,
26,856,3,
26,2614,3,
26,856,4,
26,2614,2,
26,856,2,
26,2614,4,
26,856,2,
26,2614,1,
26,856,2,
26,2614,4,
26,856,1,
26,2614,1,
26,856,3,draw
27,4784,2,
27,1017,2,
27,4784,1,
27,1017,1,
27,4784,1,
27,1017,2,
27,4784,1,
27,1017,4,
27,4784,3,
27,1017,3,
27,4784,2,
27,1017,4,win
28,3313,2,
28,4014,4,
28,3313,4,
28,4014,4,
28,3313,3,
28,4014,4,
28,3313,3,
28,4014,3,
28,3313,1,
28,4014,1,
28,3313,1,
28,4014,1,
28,3313,2,
28,4014,2,
28,3313,2,
28,4014,3,draw
29,4162,3,
29,3395,2,
29,4162,1,
29,3395,4,
29,4162,1,
29,3395,4,
29,4162,3,
29,3395,1,
29,4162,2,
29,3395,4,
29,4162,4,
29,3395,1,
29,4162,3,win
30,4577,4,
30,209,2,
30,4577,3,
30,209,3,
30,4577,4,
30,209,4,
30,4577,4,
30,209,2,
30,4577,3,
30,209,3,
30,4577,1,
30,209,1,
30,4577,1,
30,209,1,
30,4577,2,
30,209,2,draw
31,293,3,
31,1344,2,
31,293,2,
31,1344,3,
31,293,2,
31,1344,2,
31,293,4,
31,1344,3,
31,293,1,
31,1344,3,
31,293,1,
31,1344,1,
31,293,4,
31,1344,1,
31,293,4,
31,1344,4,win
32,3607,4,
32,3371,2,
32,3607,3,
32,3371,3,
32,3607,1,
32,3371,3,
32,3607,3,
32,3371,2,
32,3607,1,
32,3371,4,
32,3607,1,
32,3371,2,
32,3607,1,win
33,3092,3,
33,1338,3,
33,3092,2,
33,1338,1,
33,3092,2,
33,1338,3,
33,3092,3,
33,1338,1,
33,3092,4,
33,1338,2,
33,3092,4,
33,1338,4,
33,3092,2,
33,1338,4,
33,3092,1,
33,1338,1,draw
34,3545,2,
34,4251,3,
34,3545,3,
34,4251,3,
34,3545,4,
34,4251,1,
34,3545,2,
34,4251,3,
34,3545,4,
34,4251,2,
34,3545,2,
34,4251,1,
34,3545,1,
34,4251,4,
34,3545,1,
34,4251,4,draw
35,4455,3,
35,4374,3,
35,4455,4,
35,4374,4,
35,4455,3,
35,4374,3,
35,4455,2,
35,4374,1,
35,4455,4,
35,4374,1,
35,4455,1,
35,4374,1,
35,4455,2,
35,4374,4,
35,4455,2,win
36,3266,4,
36,734,1,
36,3266,2,
36,734,1,
36,3266,3,
36,734,1,
36,3266,3,
36,734,4,
36,3266,4,
36,734,2,
36,3266,4,
36,734,2,
36,3266,3,
36,734,1,win
37,1920,1,
37,1772,1,
37,1920,1,
37,1772,2,
37,1920,3,
37,1772,3,
37,1920,2,
37,1772,2,
37,1920,2,
37,1772,1,
37,1920,3,
37,1772,3,
37,1920,4,
37,1772,4,
37,1920,4,
37,1772,4,draw
38,819,3,
38,4611,4,
38,819,4,
38,4611,2,
38,819,1,
38,4611,1,
38,819,2,
38,4611,2,
38,819,1,
38,4611,2,
38,819,4,
38,4611,4,
38,819,1,
38,4611,3,
38,819,3,
38,4611,3,draw
39,2075,2,
39,4735,4,
39,2075,1,
39,4735,2,
39,2075,1,
39,4735,4,
39,2075,4,
39,4735,1,
39,2075,4,
39,4735,1,
39,2075,3,
39,4735,2,
39,2075,3,
39,4735,2,
39,2075,3,
39,4735,3,draw
40,1554,2,
40,3982,1,
40,1554,1,
40,3982,3,
40,1554,3,
40,3982,1,
40,1554,4,
40,3982,3,
40,1554,4,
40,3982,4,
40,1554,2,win
41,4874,3,
41,2920,2,
41,4874,2,
41,2920,2,
41,4874,4,
41,2920,3,
41,4874,3,
41,2920,4,
41,4874,4,
41,2920,4,
41,4874,3,
41,2920,1,
41,4874,1,
41,2920,1,
41,4874,2,
41,2920,1,draw
42,1739,2,
42,4898,2,
42,1739,3,
42,4898,2,
42,1739,4,
42,4898,3,
42,1739,3,
42,4898,2,
42,1739,3,
42,4898,4,
42,1739,1,win
43,1790,2,
43,4074,4,
43,1790,3,
43,4074,1,
43,1790,2,
43,4074,3,
43,1790,2,
43,4074,2,
43,1790,4,
43,4074,1,
43,1790,1,
43,4074,1,
43,1790,4,
43,4074,4,
43,1790,3,win
44,227,4,
44,1495,2,
44,227,4,
44,1495,3,
44,227,2,
44,1495,3,
44,227,2,
44,1495,2,
44,227,3,
44,1495,4,
44,227,4,
44,1495,3,
44,227,1,win
45,1514,4,
45,4593,1,
45,1514,1,
45,4593,2,
45,1514,3,
45,4593,3,
45,1514,4,
45,4593,2,
45,1514,4,
45,4593,1,
45,1514,2,
45,4593,1,
45,1514,4,win
46,1023,4,
46,486,4,
46,1023,2,
46,486,2,
46,1023,3,
46,486,1,
46,1023,4,
46,486,3,
46,1023,4,
46,486,2,
46,1023,2,
46,486,1,win
47,1788,3,
47,4952,3,
47,1788,3,
47,4952,2,
47,1788,4,
47,4952,3,
47,1788,2,
47,4952,2,
47,1788,4,
47,4952,2,
47,1788,4,
47,4952,1,
47,1788,1,
47,4952,1,
47,1788,1,
47,4952,4,draw
48,2315,1,
48,4916,1,
48,2315,4,
48,4916,1,
48,2315,2,
48,4916,2,
48,2315,2,
48,4916,4,
48,2315,3,win
49,856,2,
49,2824,4,
49,856,3,
49,2824,1,
49,856,1,
49,2824,3,
49,856,3,
49,2824,1,
49,856,4,
49,2824,2,
49,856,1,
49,2824,4,
49,856,4,
49,2824,3,
49,856,2,
49,2824,2,draw
50,267,2,
50,2476,4,
50,267,1,
50,2476,3,
50,267,1,
50,2476,3,
50,267,1,
50,2476,3,
50,267,4,
50,2476,2,
50,267,1,win
51,1562,3,
51,1297,4,
51,1562,2,
51,1297,1,
51,1562,1,
51,1297,4,
51,1562,2,
51,1297,4,
51,1562,4,
51,1297,1,
51,1562,3,
51,1297,3,
51,1562,3,
51,1297,2,win
52,441,2,
52,1697,3,
52,441,4,
52,1697,3,
52,441,2,
52,1697,4,
52,441,1,
52,1697,4,
52,441,1,
52,1697,2,
52,441,1,
52,1697,2,
52,441,1,win
53,4126,4,
53,2336,1,
53,4126,2,
53,2336,1,
53,4126,2,
53,2336,1,
53,4126,3,
53,2336,4,
53,4126,1,
53,2336,2,
53,4126,3,
53,2336,2,
53,4126,3,
53,2336,4,
53,4126,3,win
54,642,4,
54,4503,1,
54,642,1,
54,4503,4,
54,642,4,
54,4503,4,
54,642,1,
54,4503,1,
54,642,2,
54,4503,2,
54,642,3,
54,4503,2,
54,642,3,
54,4503,2,
54,642,3,
54,4503,3,win
55,3035,2,
55,3516,4,
55,3035,4,
55,3516,4,
55,3035,2,
55,3516,3,
55,3035,4,
55,3516,2,
55,3035,1,
55,3516,1,
55,3035,3,
55,3516,2,
55,3035,3,win
56,4,3,
56,980,4,
56,4,4,
56,980,4,
56,4,3,
56,980,4,
56,4,3,
56,980,2,
56,4,3,win
57,2616,2,
57,763,3,
57,2616,2,
57,763,3,
57,2616,2,
57,763,3,
57,2616,1,
57,763,4,
57,2616,2,win
58,2318,3,
58,1308,4,
58,2318,2,
58,1308,3,
58,2318,4,
58,1308,1,
58,2318,1,
58,1308,3,
58,2318,4,
58,1308,4,
58,2318,1,
58,1308,2,win
59,1675,4,
59,605,1,
59,1675,3,
59,605,4,
59,1675,4,
59,605,1,
59,1675,1,
59,605,2,
59,1675,1,
59,605,2,
59,1675,2,
59,605,3,win
60,4890,3,
60,4540,1,
60,4890,2,
60,4540,2,
60,4890,4,
60,4540,4,
60,4890,3,
60,4540,3,
60,4890,4,
60,4540,1,
60,4890,3,
60,4540,4,win
61,315,3,
61,2953,4,
61,315,1,
61,2953,2,
61,315,4,
61,2953,4,
61,315,4,
61,2953,1,
61,315,1,
61,2953,1,
61,315,3,
61,2953,2,
61,315,2,
61,2953,2,
61,315,3,
61,2953,3,draw
62,1146,2,
62,380,2,
62,1146,2,
62,380,4,
62,1146,3,
62,380,2,
62,1146,3,
62,380,1,
62,1146,1,
62,380,4,
62,1146,3,
62,380,1,
62,1146,1,
62,380,4,
62,1146,3,win
63,4703,1,
63,4606,3,
63,4703,1,
63,4606,1,
63,4703,4,
63,4606,3,
63,4703,3,
63,4606,1,
63,4703,3,
63,4606,4,
63,4703,4,
63,4606,2,
63,4703,4,
63,4606,2,
63,4703,2,
63,4606,2,draw
64,1002,3,
64,4260,4,
64,1002,4,
64,4260,2,
64,1002,2,
64,4260,1,
64,1002,2,
64,4260,1,
64,1002,2,
64,4260,4,
64,1002,3,
64,4260,4,
64,1002,1,
64,4260,1,
64,1002,3,
64,4260,3,draw
65,4662,3,
65,3233,3,
65,4662,2,
65,3233,3,
65,4662,1,
65,3233,1,
65,4662,3,
65,3233,2,
65,4662,2,
65,3233,2,
65,4662,4,win
66,119,2,
66,1926,4,
66,119,4,
66,1926,4,
66,119,3,
66,1926,3,
66,119,1,
66,1926,2,
66,119,4,
66,1926,3,
66,119,2,
66,1926,2,
66,119,3,
66,1926,1,
66,119,1,
66,1926,1,draw
67,2305,3,
67,2419,2,
67,2305,2,
67,2419,2,
67,2305,1,
67,2419,1,
67,2305,4,
67,2419,4,
67,2305,4,
67,2419,1,
67,2305,2,
67,2419,4,
67,2305,3,
67,2419,1,
67,2305,3,
67,2419,3,draw
68,4540,2,
68,3144,4,
68,4540,4,
68,3144,1,
68,4540,4,
68,3144,3,
68,4540,4,
68,3144,2,
68,4540,1,
68,3144,2,
68,4540,3,
68,3144,3,
68,4540,3,
68,3144,2,
68,4540,1,
68,3144,1,draw
69,4524,4,
69,2510,1,
69,4524,2,
69,2510,2,
69,4524,1,
69,2510,4,
69,4524,4,
69,2510,1,
69,4524,4,
69,2510,3,
69,4524,1,
69,2510,2,
69,4524,3,
69,2510,2,
69,4524,3,
69,2510,3,draw
70,4418,4,
70,4995,3,
70,4418,1,
70,4995,3,
70,4418,1,
70,4995,4,
70,4418,3,
70,4995,2,
70,4418,2,
70,4995,2,
70,4418,1,
70,4995,4,
70,4418,4,win
71,3500,3,
71,4129,4,
71,3500,1,
71,4129,2,
71,3500,1,
71,4129,1,
71,3500,2,
71,4129,1,
71,3500,4,
71,4129,4,
71,3500,3,win
72,32,4,
72,3238,3,
72,32,2,
72,3238,4,
72,32,4,
72,3238,1,
72,32,3,
72,3238,1,
72,32,3,
72,3238,2,
72,32,1,
72,3238,4,
72,32,2,win
73,3218,3,
73,3000,4,
73,3218,4,
73,3000,2,
73,3218,2,
73,3000,3,
73,3218,1,
73,3000,3,
73,3218,4,
73,3000,1,
73,3218,4,
73,3000,3,
73,3218,1,
73,3000,1,
73,3218,2,
73,3000,2,draw
74,4780,2,
74,2227,3,
74,4780,2,
74,2227,4,
74,4780,3,
74,2227,1,
74,4780,1,
74,2227,3,
74,4780,4,win
75,4303,2,
75,2555,4,
75,4303,4,
75,2555,4,
75,4303,2,
75,2555,4,
75,4303,3,
75,2555,2,
75,4303,2,
75,2555,1,
75,4303,1,
75,2555,3,
75,4303,3,
75,2555,1,
75,4303,1,
75,2555,3,draw
76,4475,1,
76,3255,1,
76,4475,3,
76,3255,4,
76,4475,4,
76,3255,3,
76,4475,2,
76,3255,4,
76,4475,2,
76,3255,4,
76,4475,3,
76,3255,2,
76,4475,3,
76,3255,1,
76,4475,2,
76,3255,1,win
77,1975,1,
77,466,2,
77,1975,3,
77,466,1,
77,1975,4,
77,466,2,
77,1975,1,
77,466,3,
77,1975,1,
77,466,4,win
78,774,4,
78,117,4,
78,774,1,
78,117,3,
78,774,3,
78,117,1,
78,774,1,
78,117,4,
78,774,2,
78,117,2,
78,774,1,
78,117,4,
78,774,2,win
79,4231,3,
79,3095,2,
79,4231,3,
79,3095,2,
79,4231,3,
79,3095,3,
79,4231,1,
79,3095,1,
79,4231,2,
79,3095,1,
79,4231,2,
79,3095,4,
79,4231,4,
79,3095,4,
79,4231,4,
79,3095,1,draw
80,4491,1,
80,1888,3,
80,4491,2,
80,1888,3,
80,4491,4,
80,1888,2,
80,4491,3,
80,1888,3,
80,4491,4,
80,1888,1,
80,4491,4,
80,1888,2,
80,4491,2,
80,1888,4,
80,4491,1,
80,1888,1,draw
81,4602,1,
81,1506,2,
81,4602,3,
81,1506,1,
81,4602,2,
81,1506,4,
81,4602,2,
81,1506,1,
81,4602,3,
81,1506,1,
81,4602,2,
81,1506,4,
81,4602,3,
81,1506,3,
81,4602,4,
81,1506,4,draw
82,1630,4,
82,1356,4,
82,1630,3,
82,1356,1,
82,1630,3,
82,1356,2,
82,1630,3,
82,1356,3,
82,1630,1,
82,1356,1,
82,1630,2,
82,1356,2,
82,1630,2,
82,1356,1,
82,1630,4,
82,1356,4,draw
83,451,3,
83,3152,2,
83,451,1,
83,3152,4,
83,451,3,
83,3152,4,
83,451,1,
83,3152,2,
83,451,4,
83,3152,1,
83,451,3,
83,3152,1,
83,451,4,
83,3152,3,
83,451,2,
83,3152,2,draw
84,2141,2,
84,3601,1,
84,2141,3,
84,3601,2,
84,2141,1,
84,3601,4,
84,2141,2,
84,3601,3,
84,2141,4,
84,3601,4,
84,2141,3,
84,3601,4,
84,2141,1,
84,3601,2,
84,2141,3,
84,3601,1,draw
85,91,1,
85,3705,2,
85,91,3,
85,3705,1,
85,91,4,
85,3705,1,
85,91,2,
85,3705,1,
85,91,4,
85,3705,2,
85,91,4,
85,3705,4,
85,91,3,
85,3705,3,
85,91,2,
85,3705,3,draw
86,4951,1,
86,4703,3,
86,4951,1,
86,4703,1,
86,4951,2,
86,4703,4,
86,4951,4,
86,4703,3,
86,4951,4,
86,4703,1,
86,4951,3,
86,4703,3,
86,4951,2,
86,4703,4,
86,4951,2,
86,4703,2,win
87,2304,3,
87,2044,3,
87,2304,1,
87,2044,2,
87,2304,4,
87,2044,1,
87,2304,1,
87,2044,4,
87,2304,2,
87,2044,3,
87,2304,4,
87,2044,2,
87,2304,4,
87,2044,2,
87,2304,1,
87,2044,3,draw
88,317,1,
88,2280,3,
88,317,4,
88,2280,1,
88,317,4,
88,2280,1,
88,317,2,
88,2280,4,
88,317,4,
88,2280,2,
88,317,1,
88,2280,3,
88,317,2,
88,2280,3,
88,317,3,
88,2280,2,draw
89,19,3,
89,438,3,
89,19,4,
89,438,3,
89,19,1,
89,438,1,
89,19,1,
89,438,4,
89,19,1,
89,438,2,
89,19,4,
89,438,2,win
90,2121,2,
90,1289,3,
90,2121,1,
90,1289,1,
90,2121,4,
90,1289,4,
90,2121,3,
90,1289,1,
90,2121,2,
90,1289,2,
90,2121,3,
90,1289,2,
90,2121,4,
90,1289,3,
90,2121,4,win
91,935,1,
91,1954,2,
91,935,1,
91,1954,1,
91,935,1,
91,1954,4,
91,935,3,
91,1954,2,
91,935,2,
91,1954,2,
91,935,4,
91,1954,3,
91,935,4,
91,1954,3,
91,935,4,
91,1954,3,draw
92,4095,1,
92,1996,4,
92,4095,4,
92,1996,3,
92,4095,2,
92,1996,2,
92,4095,1,
92,1996,2,
92,4095,4,
92,1996,1,
92,4095,4,
92,1996,2,
92,4095,1,
92,1996,3,
92,4095,3,
92,1996,3,draw
93,3714,2,
93,3973,1,
93,3714,2,
93,3973,4,
93,3714,2,
93,3973,1,
93,3714,1,
93,3973,4,
93,3714,4,
93,3973,4,
93,3714,2,win
94,1755,1,
94,2273,3,
94,1755,1,
94,2273,1,
94,1755,4,
94,2273,2,
94,1755,4,
94,2273,3,
94,1755,1,
94,2273,3,
94,1755,4,
94,2273,3,win
95,2566,3,
95,517,1,
95,2566,4,
95,517,1,
95,2566,2,
95,517,3,
95,2566,1,
95,517,2,
95,2566,3,
95,517,1,
95,2566,3,
95,517,4,win
96,1700,1,
96,1627,2,
96,1700,2,
96,1627,4,
96,1700,1,
96,1627,4,
96,1700,4,
96,1627,3,
96,1700,1,
96,1627,4,
96,1700,2,
96,1627,2,
96,1700,1,win
97,3812,1,
97,464,2,
97,3812,3,
97,464,1,
97,3812,2,
97,464,4,
97,3812,2,
97,464,4,
97,3812,1,
97,464,4,
97,3812,3,
97,464,3,
97,3812,1,
97,464,2,
97,3812,4,
97,464,3,draw
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,314,3,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,2186,4,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,314,4,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,2186,4,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,314,1,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,2186,1,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,314,1,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,2186,1,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,314,2,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,2186,2,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,314,2,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,2186,2,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,314,4,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,2186,3,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,314,3,
KdsMZ4Lb1QAFWe9NnpU+MA4rR57tJtiH7z+SuSHAamc=,2186,3,draw
99,4506,4,
99,2394,4,
99,4506,3,
99,2394,3,
99,4506,3,
99,2394,1,
99,4506,3,
99,2394,4,
99,4506,1,
99,2394,2,
99,4506,4,
99,2394,1,
99,4506,1,
99,2394,2,
99,4506,2,
99,2394,2,draw
100,987,3,
100,1636,2,
100,987,1,
100,1636,3,
100,987,4,
100,1636,1,
100,987,2,
100,1636,3,
100,987,4,
100,1636,1,
100,987,3,
100,1636,4,
100,987,1,
100,1636,2,win
101,4406,4,
101,1273,4,
101,4406,2,
101,1273,1,
101,4406,2,
101,1273,3,
101,4406,2,
101,1273,2,
101,4406,4,
101,1273,3,
101,4406,3,
101,1273,1,
101,4406,3,
101,1273,4,
101,4406,1,win
102,898,3,
102,1657,1,
102,898,2,
102,1657,2,
102,898,2,
102,1657,4,
102,898,3,
102,1657,2,
102,898,1,
102,1657,1,
102,898,3,
102,1657,3,
102,898,1,
102,1657,4,
102,898,4,
102,1657,4,draw
103,2811,4,
103,4376,3,
103,2811,4,
103,4376,3,
103,2811,1,
103,4376,3,
103,2811,4,
103,4376,2,
103,2811,2,
103,4376,3,win
104,1623,4,
104,2676,2,
104,1623,4,
104,2676,4,
104,1623,3,
104,2676,1,
104,1623,2,
104,2676,2,
104,1623,4,
104,2676,1,
104,1623,2,
104,2676,3,
104,1623,1,
104,2676,3,
104,1623,1,
104,2676,3,draw
105,2018,4,
105,4212,2,
105,2018,3,
105,4212,1,
105,2018,1,
105,4212,1,
105,2018,1,
105,4212,2,
105,2018,4,
105,4212,4,
105,2018,3,
105,4212,2,
105,2018,4,
105,4212,3,win
106,4484,4,
106,4941,4,
106,4484,1,
106,4941,4,
106,4484,4,
106,4941,1,
106,4484,1,
106,4941,3,
106,4484,2,
106,4941,3,
106,4484,1,
106,4941,3,
106,4484,2,
106,4941,2,
106,4484,2,
106,4941,3,win
107,2227,4,
107,1707,4,
107,2227,1,
107,1707,2,
107,2227,2,
107,1707,3,
107,2227,2,
107,1707,2,
107,2227,4,
107,1707,1,
107,2227,4,
107,1707,1,
107,2227,1,
107,1707,3,
107,2227,3,win
108,1049,3,
108,1028,3,
108,1049,3,
108,1028,2,
108,1049,2,
108,1028,4,
108,1049,1,
108,1028,3,
108,1049,4,
108,1028,2,
108,1049,4,
108,1028,4,
108,1049,2,
108,1028,1,
108,1049,1,
108,1028,1,win
109,905,2,
109,2074,4,
109,905,2,
109,2074,4,
109,905,2,
109,2074,1,
109,905,2,win
110,1296,4,
110,1300,1,
110,1296,1,
110,1300,3,
110,1296,2,
110,1300,2,
110,1296,3,
110,1300,1,
110,1296,3,
110,1300,4,
110,1296,2,
110,1300,4,
110,1296,3,
110,1300,4,
110,1296,2,
110,1300,1,draw
111,2380,1,
111,1392,2,
111,2380,2,
111,1392,3,
111,2380,1,
111,1392,1,
111,2380,2,
111,1392,1,
111,2380,4,
111,1392,3,
111,2380,4,
111,1392,4,
111,2380,2,
111,1392,3,
111,2380,3,
111,1392,4,draw
112,3662,2,
112,1976,1,
112,3662,3,
112,1976,1,
112,3662,3,
112,1976,1,
112,3662,4,
112,1976,1,win
113,159,3,
113,265,2,
113,159,4,
113,265,2,
113,159,3,
113,265,2,
113,159,4,
113,265,2,win
114,2355,1,
114,4040,3,
114,2355,2,
114,4040,1,
114,2355,4,
114,4040,3,
114,2355,2,
114,4040,3,
114,2355,2,
114,4040,3,win
115,4415,1,
115,1691,3,
115,4415,3,
115,1691,3,
115,4415,1,
115,1691,4,
115,4415,3,
115,1691,4,
115,4415,4,
115,1691,4,
115,4415,1,
115,1691,1,
115,4415,2,
115,1691,2,
115,4415,2,
115,1691,2,draw
116,3697,3,
116,1566,4,
116,3697,3,
116,1566,3,
116,3697,3,
116,1566,4,
116,3697,2,
116,1566,4,
116,3697,1,
116,1566,4,win
117,1787,1,
117,498,4,
117,1787,3,
117,498,3,
117,1787,1,
117,498,1,
117,1787,1,
117,498,4,
117,1787,4,
117,498,4,
117,1787,3,
117,498,3,
117,1787,2,
117,498,2,
117,1787,2,
117,498,2,draw
118,3656,3,
